payment_id,order_id,payment_method,payment_status,amount,transaction_timestamp,gateway_transaction_id
1244,1244,debit_card,completed,413.99,2025-02-28 22:27:46+00,TXN-006BF0D4CB73
1245,1245,credit_card,completed,659.98,2025-02-23 14:02:28+00,TXN-2809D2779D47
1246,1246,bank_transfer,completed,665.45,2024-02-07 10:42:25+00,TXN-9215A1B5CE5D
1247,1247,apple_pay,completed,212.98,2024-02-09 23:39:25+00,TXN-512119F4662C
1248,1248,upi,completed,279.98,2025-09-27 19:54:39+00,TXN-B17CC8E24ECB
1249,1249,debit_card,completed,244.48,2025-10-27 03:10:39+00,TXN-AB6FCFD7FF9B
1250,1250,upi,completed,89.99,2025-12-12 06:43:39+00,TXN-5440C9142E0F
1251,1251,paypal,completed,75.98,2025-02-19 11:42:49+00,TXN-ACCCCF9B7A46
1252,1252,credit_card,completed,441.72,2025-03-21 23:01:49+00,TXN-539B251290C9
1253,1253,credit_card,completed,33.99,2024-03-24 13:59:12+00,TXN-DAA319769F2D
1254,1254,credit_card,completed,1060.42,2024-04-27 15:44:12+00,TXN-EEC1D716D09C
1255,1255,credit_card,completed,129.99,2024-06-06 18:46:12+00,TXN-D13CAF3EDA67
1256,1256,paypal,completed,79.99,2024-01-29 03:02:31+00,TXN-9A1A85AE02F1
1257,1257,credit_card,completed,73.99,2024-02-29 04:53:31+00,TXN-E5D436E0251B
1258,1258,paypal,completed,47.99,2025-04-25 11:05:36+00,TXN-02BC92F6F8E8
1259,1259,upi,completed,249.99,2025-06-02 21:53:36+00,TXN-094E3985641D
1260,1260,debit_card,completed,659.97,2025-05-31 12:44:57+00,TXN-CD04F447033F
1261,1261,paypal,completed,96.99,2025-06-28 00:59:57+00,TXN-10C6281BF269
1262,1262,paypal,completed,119.99,2025-08-19 06:19:57+00,TXN-41BC04F31709
1263,1263,debit_card,completed,199.99,2024-03-04 05:30:18+00,TXN-3A43FC65C64E
1264,1264,paypal,completed,544.96,2024-03-08 16:27:53+00,TXN-17925FD79050
1265,1265,apple_pay,completed,169.47,2024-04-22 17:58:53+00,TXN-08BEE5B22615
1266,1266,paypal,completed,73.99,2024-12-14 11:28:57+00,TXN-05ADE068CB31
1267,1267,paypal,completed,169.99,2025-01-03 12:43:57+00,TXN-3116C17450A8
1268,1268,credit_card,refunded,404.96,2024-07-17 02:15:16+00,TXN-0DDD89F3445A
1269,1269,apple_pay,completed,47.99,2024-09-01 03:27:16+00,TXN-CA1A328A81AC
1270,1270,upi,completed,37.99,2024-07-31 13:06:09+00,TXN-26F8804B857B
1271,1271,apple_pay,completed,79.99,2024-09-20 16:12:09+00,TXN-D73920E1E573
1272,1272,credit_card,completed,169.99,2025-10-20 07:53:59+00,TXN-0B7CFC2E3708
1273,1273,credit_card,completed,35.98,2024-10-12 07:28:21+00,TXN-DED49955DA4B
1274,1274,paypal,completed,151.99,2024-10-04 15:49:47+00,TXN-77C372DEBC5B
1275,1275,credit_card,completed,55.48,2024-08-26 21:21:49+00,TXN-DA771C78EF9B
1276,1276,credit_card,refunded,149.97,2024-08-31 05:02:49+00,TXN-9D8FDEAD1E0D
1277,1277,paypal,completed,159.98,2024-09-15 10:21:49+00,TXN-A645C599FB0A
1278,1278,apple_pay,completed,27.99,2024-06-11 19:09:33+00,TXN-093F0C490912
1279,1279,debit_card,completed,204.00,2024-06-21 22:41:33+00,TXN-B66221AEF0C3
1280,1280,credit_card,completed,116.98,2024-07-04 08:40:33+00,TXN-80EF1FE4CCA5
1281,1281,apple_pay,completed,37.99,2025-10-19 16:36:09+00,TXN-8AFF6E90312F
1282,1282,paypal,completed,349.96,2025-09-19 15:56:12+00,TXN-7219BA09CBBA
1283,1283,credit_card,completed,25.79,2024-04-28 12:26:15+00,TXN-6338BDE2E252
1284,1284,credit_card,completed,220.44,2024-02-17 05:07:04+00,TXN-D941FDE4428B
1285,1285,credit_card,completed,71.99,2025-04-07 15:14:57+00,TXN-9CF073A5A306
1286,1286,credit_card,completed,284.96,2025-06-29 19:15:54+00,TXN-312BDD158645
1287,1287,debit_card,completed,424.77,2024-02-29 16:07:29+00,TXN-77FFB42D0050
1288,1288,credit_card,refunded,134.89,2024-03-16 20:34:29+00,TXN-E4DE1137E9BD
1289,1289,debit_card,completed,125.39,2024-03-21 07:33:29+00,TXN-1DBDE4016ADB
1290,1290,apple_pay,completed,169.98,2024-03-23 18:44:29+00,TXN-7273338F0F92
1291,1291,paypal,completed,79.99,2024-05-12 00:00:29+00,TXN-0597BC69C329
1292,1292,upi,completed,179.98,2024-06-25 11:10:29+00,TXN-2CC91982777D
1293,1293,paypal,completed,280.72,2024-08-20 17:15:29+00,TXN-359A1A48159C
1294,1294,credit_card,completed,239.98,2024-07-16 20:12:52+00,TXN-5C31B5FDFCB4
1295,1295,credit_card,completed,68.98,2025-01-22 23:45:54+00,TXN-8199BEF0309A
1296,1296,apple_pay,completed,139.98,2025-09-10 01:13:14+00,TXN-7F1F2BADFD69
1297,1297,paypal,completed,119.98,2024-05-26 05:46:40+00,TXN-1E0859496167
1298,1298,credit_card,failed,227.98,2024-01-15 02:55:30+00,TXN-C7DAA65F70BE
1299,1299,debit_card,completed,139.98,2024-02-17 14:54:30+00,TXN-36DE1511C178
1300,1300,upi,refunded,351.98,2025-01-07 07:45:48+00,TXN-ABC5742EF5CA
1301,1301,paypal,completed,55.98,2025-02-13 13:28:48+00,TXN-C06452112228
1302,1302,debit_card,pending,33.99,2025-04-11 21:07:48+00,TXN-D2FDE076AC09
1303,1303,bank_transfer,completed,181.22,2024-05-09 19:24:04+00,TXN-3C88E6CB124D
1304,1304,debit_card,completed,33.99,2025-10-01 18:53:08+00,TXN-7234FB27E3E0
1305,1305,credit_card,completed,80.99,2024-04-13 20:54:36+00,TXN-DF20E6453144
1306,1306,credit_card,completed,955.17,2024-05-11 00:39:36+00,TXN-7E82A4371E87
1307,1307,credit_card,completed,89.99,2024-06-30 08:43:36+00,TXN-224E315D2ED9
1308,1308,credit_card,completed,219.95,2025-12-10 04:23:55+00,TXN-035ABF55CE20
1309,1309,upi,failed,94.99,2024-10-23 02:58:51+00,TXN-5E44514A8236
1310,1310,apple_pay,completed,229.93,2024-11-27 15:32:51+00,TXN-8FFF3AFF8494
1311,1311,credit_card,completed,294.95,2025-04-18 22:48:53+00,TXN-F6514D174AB6
1312,1312,credit_card,completed,659.98,2024-06-12 14:37:03+00,TXN-CE054BBF4E89
1313,1313,paypal,completed,284.97,2024-12-22 22:29:50+00,TXN-A84C60E3D40A
1314,1314,debit_card,completed,75.97,2025-04-01 13:18:53+00,TXN-F3C03E6068CB
1315,1315,credit_card,completed,189.99,2025-05-22 14:21:53+00,TXN-1533B2B1285D
1316,1316,credit_card,completed,129.48,2024-12-28 03:53:33+00,TXN-4D443C893E83
1317,1317,debit_card,completed,94.99,2025-01-27 12:34:33+00,TXN-137FA541E4D0
1318,1318,credit_card,completed,70.98,2025-03-25 17:59:33+00,TXN-EC4C16A3EDE6
1319,1319,credit_card,pending,329.99,2025-04-09 09:07:21+00,TXN-3A0B97434073
1320,1320,credit_card,completed,60.98,2024-11-13 17:57:37+00,TXN-871F5317A037
1321,1321,credit_card,completed,123.98,2024-12-02 00:34:37+00,TXN-3A67632DA725
1322,1322,apple_pay,completed,89.99,2024-12-12 12:37:37+00,TXN-C13206CB65EE
1323,1323,credit_card,completed,260.22,2024-04-16 16:22:51+00,TXN-870B5BCFC16B
1324,1324,debit_card,completed,125.99,2025-10-29 23:48:38+00,TXN-9F4E2470516B
1325,1325,debit_card,completed,80.98,2025-11-24 05:49:38+00,TXN-02D940786A9B
1326,1326,debit_card,completed,453.71,2024-10-19 10:31:16+00,TXN-61C31ED092F9
1327,1327,credit_card,completed,137.99,2024-12-09 05:48:36+00,TXN-4C6A35948751
1328,1328,credit_card,completed,490.45,2025-06-08 18:12:34+00,TXN-95ABFB35427E
1329,1329,credit_card,completed,229.97,2025-05-19 05:04:50+00,TXN-A16818B6FA2B
1330,1330,debit_card,completed,282.58,2025-06-16 06:09:50+00,TXN-EC166D584B03
1331,1331,debit_card,completed,33.99,2025-01-07 03:24:52+00,TXN-03CA2E66E8BD
1332,1332,paypal,completed,309.98,2024-02-23 19:27:13+00,TXN-B07A1D70D28C
1333,1333,paypal,completed,305.08,2024-04-06 02:58:13+00,TXN-36387412791A
1334,1334,credit_card,completed,47.99,2025-06-14 10:25:58+00,TXN-D68C56E0FCBF
1335,1335,credit_card,completed,157.99,2025-08-10 21:54:58+00,TXN-BA5946EDA8BA
1336,1336,paypal,completed,207.93,2025-01-02 00:43:32+00,TXN-8D61C9CBC034
1337,1337,credit_card,completed,579.98,2025-02-02 01:44:32+00,TXN-C244334E1DF6
1338,1338,apple_pay,completed,219.98,2025-04-01 11:33:32+00,TXN-A9BEFB35F0E7
1339,1339,debit_card,completed,159.98,2025-07-09 01:31:08+00,TXN-CE7D19503555
1340,1340,apple_pay,completed,404.98,2025-06-17 14:28:15+00,TXN-BB623DED2118
1341,1341,credit_card,completed,191.99,2024-01-21 14:02:32+00,TXN-220802B52FD6
1342,1342,credit_card,completed,30.98,2024-03-08 19:08:32+00,TXN-C1FB498BC390
1343,1343,credit_card,completed,249.99,2024-04-04 20:15:32+00,TXN-24C75E52C0D5
1344,1344,apple_pay,completed,32.98,2025-07-06 20:13:43+00,TXN-3FD672D04B10
1345,1345,paypal,completed,65.98,2024-07-29 17:03:25+00,TXN-58F48BA06257
1346,1346,paypal,completed,112.00,2024-05-17 19:12:56+00,TXN-7EF8F74EA0EA
1347,1347,apple_pay,completed,68.39,2024-02-07 12:28:07+00,TXN-2F9E08EB0467
1348,1348,debit_card,completed,239.97,2024-02-14 22:54:07+00,TXN-BE332396CBBB
1349,1349,credit_card,completed,285.73,2025-06-12 09:29:44+00,TXN-A14383072CCA
1350,1350,credit_card,completed,89.99,2025-08-02 22:07:44+00,TXN-E0C9B52B35F3
1351,1351,paypal,completed,46.69,2024-01-20 20:55:22+00,TXN-177966A4D550
1352,1352,credit_card,completed,249.98,2024-02-13 09:37:22+00,TXN-6966C22F9433
1353,1353,apple_pay,refunded,155.23,2024-09-28 04:15:07+00,TXN-9F49EE3DD1ED
1354,1354,credit_card,completed,329.98,2024-10-28 08:32:07+00,TXN-251E5783D360
1355,1355,credit_card,completed,284.98,2024-12-19 18:29:40+00,TXN-53DADC85A59C
1356,1356,debit_card,refunded,169.99,2024-12-24 00:24:40+00,TXN-AB947EA3E17B
1357,1357,paypal,completed,73.99,2025-05-08 03:46:39+00,TXN-1A9E588EED52
1358,1358,credit_card,refunded,104.98,2025-06-21 12:22:39+00,TXN-CE7F779783C8
1359,1359,credit_card,completed,360.97,2025-06-28 18:55:39+00,TXN-76AC5E81031B
1360,1360,paypal,completed,199.98,2025-09-02 05:58:38+00,TXN-8960E275AE9C
1361,1361,paypal,completed,71.99,2025-11-01 15:52:38+00,TXN-7CA01B02B69A
1362,1362,paypal,completed,83.60,2025-11-07 00:27:38+00,TXN-CA99D80960E3
1363,1363,apple_pay,completed,259.48,2025-11-10 09:37:38+00,TXN-D704E1FBB2AB
1364,1364,upi,completed,99.99,2025-12-17 14:30:38+00,TXN-BCB4F3F5EB92
1365,1365,paypal,completed,594.97,2025-12-19 15:42:38+00,TXN-7C9C1D72B12B
1366,1366,paypal,completed,364.98,2026-02-11 01:56:38+00,TXN-A25C4C29D956
1367,1367,debit_card,completed,314.97,2025-01-30 18:07:13+00,TXN-869B0DD5866E
1368,1368,credit_card,completed,338.97,2025-03-10 23:38:13+00,TXN-2F92E24748F3
1369,1369,credit_card,completed,339.73,2025-04-05 07:52:13+00,TXN-ADECA8244619
1370,1370,debit_card,completed,100.00,2024-01-10 21:01:10+00,TXN-58335E0DA547
1371,1371,credit_card,refunded,33.99,2024-02-07 00:50:10+00,TXN-DC2C0EB7B402
1372,1372,credit_card,completed,249.98,2024-12-23 19:05:03+00,TXN-D2244B58A562
1373,1373,credit_card,completed,89.99,2025-04-04 14:03:47+00,TXN-007F949D70DE
1374,1374,debit_card,refunded,75.60,2025-04-10 14:52:09+00,TXN-2A0B65FDF314
1375,1375,apple_pay,completed,129.92,2025-07-18 12:38:49+00,TXN-394A6801E203
1376,1376,credit_card,completed,179.98,2025-08-31 16:05:49+00,TXN-643D135248C6
1377,1377,credit_card,completed,120.99,2024-08-31 02:13:20+00,TXN-6668C3F2180D
1378,1378,credit_card,refunded,444.98,2024-05-13 10:38:53+00,TXN-9AA175B58143
1379,1379,debit_card,completed,99.98,2024-05-17 18:19:53+00,TXN-B6EC6BD5391D
1380,1380,apple_pay,completed,249.99,2025-06-26 20:30:34+00,TXN-0F1FE2409EC8
1381,1381,paypal,completed,169.99,2024-10-18 14:55:09+00,TXN-99B9423CA456
1382,1382,credit_card,completed,79.99,2025-07-31 23:31:49+00,TXN-596000FBE83A
1383,1383,debit_card,completed,315.98,2025-06-25 02:30:57+00,TXN-70FA40A12C38
1384,1384,credit_card,completed,399.99,2025-06-29 12:30:57+00,TXN-33BC76F4F514
1385,1385,debit_card,completed,109.98,2024-08-18 08:30:46+00,TXN-F28B05B6BD97
1386,1386,credit_card,pending,259.97,2024-10-17 15:48:46+00,TXN-793BB4488307
1387,1387,paypal,pending,63.98,2024-05-23 08:54:21+00,TXN-7F73D1364A5C
1388,1388,credit_card,completed,55.98,2024-06-02 18:30:21+00,TXN-3BADE923961F
1389,1389,credit_card,pending,224.97,2024-06-10 05:03:21+00,TXN-49B1E231F18F
1390,1390,apple_pay,completed,65.83,2024-07-20 12:35:21+00,TXN-E2A372B3137D
1391,1391,paypal,completed,208.98,2024-10-06 16:15:47+00,TXN-9B71E0616D06
1392,1392,paypal,completed,224.94,2024-10-12 17:48:47+00,TXN-38311E6CC944
1393,1393,paypal,completed,99.99,2024-11-26 06:44:47+00,TXN-5EF66FCB5FE0
1394,1394,debit_card,completed,219.98,2024-05-12 08:55:00+00,TXN-5F4748A57B31
1395,1395,bank_transfer,completed,422.98,2025-06-29 22:01:58+00,TXN-1E702428A0BB
1396,1396,paypal,completed,32.98,2025-07-06 01:55:58+00,TXN-01D6C3E2BAA9
1397,1397,debit_card,completed,279.97,2025-06-25 12:43:07+00,TXN-563CEAA10B4A
1398,1398,paypal,completed,234.97,2024-01-31 17:47:59+00,TXN-EDB7D464CF66
1399,1399,paypal,completed,109.79,2024-04-24 16:28:38+00,TXN-F8AC8DFDDEAF
1400,1400,credit_card,completed,642.96,2024-04-06 13:59:42+00,TXN-4D13E5048350
1401,1401,paypal,completed,88.00,2024-05-19 18:54:42+00,TXN-F52A42456D6E
1402,1402,paypal,completed,339.98,2024-07-18 21:57:42+00,TXN-60B876979E39
1403,1403,credit_card,completed,81.97,2024-08-28 00:51:42+00,TXN-9EA0481FA593
1404,1404,credit_card,completed,351.98,2024-09-06 08:41:42+00,TXN-BC70461925BE
1405,1405,paypal,completed,179.98,2024-10-14 14:42:42+00,TXN-327CAE5B3645
1406,1406,debit_card,completed,65.97,2025-06-10 02:03:46+00,TXN-6B89E3C665A0
1407,1407,credit_card,completed,124.99,2025-06-13 07:42:46+00,TXN-7C38079B94D6
1408,1408,credit_card,completed,194.97,2024-02-02 07:37:46+00,TXN-F27E93DACBAE
1409,1409,credit_card,completed,94.94,2025-04-26 21:18:09+00,TXN-574237179F9E
1410,1410,paypal,completed,56.79,2025-05-18 07:51:09+00,TXN-9D9B72CBFE11
1411,1411,paypal,refunded,65.98,2025-06-02 10:36:09+00,TXN-B4B7934724F6
1412,1412,credit_card,completed,184.93,2024-06-06 09:29:16+00,TXN-253FD282AD14
1413,1413,paypal,completed,32.59,2025-01-07 13:27:18+00,TXN-9B45128B05D0
1414,1414,debit_card,completed,799.98,2025-01-24 01:33:18+00,TXN-0BB4059FE977
1415,1415,credit_card,completed,474.97,2024-06-28 14:50:04+00,TXN-A76EA152436F
1416,1416,paypal,refunded,33.99,2024-07-09 20:00:04+00,TXN-21E4BE1BC8D5
1417,1417,paypal,completed,99.99,2024-10-15 06:29:47+00,TXN-7B954CF3597D
1418,1418,debit_card,completed,514.96,2024-12-23 12:24:11+00,TXN-CF709C58DD52
1419,1419,credit_card,completed,159.99,2025-02-10 21:35:11+00,TXN-D7F8D13D7D2A
1420,1420,credit_card,completed,26.89,2025-03-30 10:27:11+00,TXN-DB073737AE0E
1421,1421,upi,completed,169.99,2024-02-29 21:44:31+00,TXN-7887442EDC20
1422,1422,credit_card,completed,312.97,2025-05-31 23:50:45+00,TXN-2A9B6DB2F07D
1423,1423,credit_card,completed,127.99,2025-06-30 10:19:45+00,TXN-9ED46C26AFAF
1424,1424,paypal,completed,24.69,2025-07-28 21:23:45+00,TXN-55A4DD38253D
1425,1425,credit_card,completed,161.49,2025-08-16 01:52:45+00,TXN-ADC631A141F5
1426,1426,credit_card,refunded,157.98,2024-06-07 10:21:21+00,TXN-9CCC8127E70A
1427,1427,apple_pay,completed,429.94,2025-07-20 18:54:18+00,TXN-F3919FCE2D65
1428,1428,credit_card,completed,67.19,2025-08-22 04:44:18+00,TXN-660EA6D9EFA0
1429,1429,debit_card,completed,204.97,2025-10-04 15:37:18+00,TXN-C98752C7C4EB
1430,1430,debit_card,refunded,410.98,2024-05-02 21:22:08+00,TXN-415CBC7943AD
1431,1431,debit_card,completed,70.98,2024-06-04 09:23:08+00,TXN-3414B68B87C5
1432,1432,credit_card,completed,319.95,2025-08-09 19:24:29+00,TXN-0638763ABC6F
1433,1433,credit_card,completed,35.98,2025-09-12 02:53:29+00,TXN-3934033CAEC9
1434,1434,paypal,completed,94.99,2025-05-03 19:57:53+00,TXN-7BC73F0A1A2E
1435,1435,credit_card,completed,379.99,2024-07-31 23:47:39+00,TXN-60C30DD7CED1
1436,1436,credit_card,completed,309.96,2024-04-07 00:36:14+00,TXN-E916CAF7C5F7
1437,1437,credit_card,completed,89.97,2025-06-09 18:10:44+00,TXN-6CE795D1F618
1438,1438,credit_card,completed,107.99,2025-03-25 14:49:47+00,TXN-750EA35FD653
1439,1439,paypal,completed,411.97,2025-02-10 04:53:38+00,TXN-8B8F96EF511A
1440,1440,paypal,completed,199.99,2024-01-25 17:34:52+00,TXN-1F152B9EEF23
1441,1441,credit_card,completed,208.98,2024-03-23 05:17:52+00,TXN-E10AFB45BE41
1442,1442,paypal,completed,774.96,2024-11-29 00:39:38+00,TXN-768FCE0DE56D
1443,1443,paypal,completed,478.76,2024-12-29 12:44:38+00,TXN-0B94332014B9
1444,1444,debit_card,completed,399.99,2025-02-16 22:23:38+00,TXN-BD99AE5CB670
1445,1445,paypal,completed,35.98,2024-09-07 02:57:24+00,TXN-5F0BD21E1E75
1446,1446,credit_card,completed,209.97,2024-10-23 08:48:24+00,TXN-5C62A82CE405
1447,1447,debit_card,completed,239.98,2024-02-11 21:02:09+00,TXN-C5CFA6B627E5
1448,1448,apple_pay,completed,807.96,2024-09-10 15:52:17+00,TXN-79865657B15B
1449,1449,credit_card,completed,341.98,2024-11-09 00:04:17+00,TXN-8C9BAB48C770
1450,1450,paypal,completed,47.99,2025-01-02 02:07:17+00,TXN-576B5F7BA79A
1451,1451,credit_card,refunded,33.99,2025-01-27 03:36:04+00,TXN-4D68D085A008
1452,1452,paypal,completed,184.97,2025-03-23 05:03:04+00,TXN-5FC200AD42E3
1453,1453,apple_pay,completed,643.48,2025-10-20 15:15:08+00,TXN-52D83DBDEC0F
1454,1454,paypal,completed,154.97,2024-06-27 05:00:11+00,TXN-DD30B527C9A6
1455,1455,credit_card,completed,482.83,2024-08-26 09:31:11+00,TXN-771B4C2850A4
1456,1456,debit_card,completed,47.99,2024-09-22 20:54:11+00,TXN-A343F064F9CB
1457,1457,apple_pay,completed,129.98,2024-10-23 06:40:11+00,TXN-6A4750CCCAF0
1458,1458,paypal,completed,60.98,2025-02-23 23:16:38+00,TXN-6E2E2CD1132F
1459,1459,upi,failed,70.98,2025-03-14 04:03:38+00,TXN-EB6988DCD232
1460,1460,debit_card,completed,337.47,2024-12-10 23:44:10+00,TXN-B4B0FE6D52FC
1461,1461,debit_card,completed,249.97,2024-12-13 12:36:10+00,TXN-FFB358C4629A
1462,1462,credit_card,completed,144.98,2025-01-23 20:00:10+00,TXN-D0FFF347DD27
1463,1463,apple_pay,completed,127.79,2025-06-18 05:04:25+00,TXN-B33682979447
1464,1464,debit_card,refunded,399.70,2025-08-03 06:52:25+00,TXN-75B943A58F6C
1465,1465,credit_card,completed,73.99,2025-10-05 16:07:29+00,TXN-AF63CC3009B4
1466,1466,credit_card,completed,211.97,2025-11-17 03:27:29+00,TXN-D3DBFC083E06
1467,1467,credit_card,completed,199.97,2024-02-19 02:39:30+00,TXN-931456A08040
1468,1468,debit_card,completed,99.99,2024-11-20 05:04:20+00,TXN-7CEEDD0107DA
1469,1469,apple_pay,completed,329.98,2024-11-29 17:58:20+00,TXN-29DDD70B329A
1470,1470,debit_card,completed,479.96,2024-12-25 00:48:20+00,TXN-6E54859A26B9
1471,1471,paypal,completed,289.99,2024-07-08 04:41:44+00,TXN-50ED1409E8A5
1472,1472,credit_card,completed,148.78,2025-03-24 10:50:40+00,TXN-339238F30907
1473,1473,credit_card,completed,509.96,2025-04-02 14:11:40+00,TXN-D686D1E4B89E
1474,1474,credit_card,completed,479.95,2025-09-17 23:42:14+00,TXN-1CE9840857DB
1475,1475,upi,refunded,139.98,2025-10-01 02:09:14+00,TXN-63038E2D4744
1476,1476,credit_card,completed,179.99,2025-11-20 09:35:14+00,TXN-E4614F302E67
1477,1477,debit_card,completed,305.72,2024-03-10 16:38:36+00,TXN-C55D9584BE50
1478,1478,credit_card,refunded,216.98,2024-05-01 03:21:36+00,TXN-1977FE111F67
1479,1479,paypal,completed,65.48,2025-07-20 06:47:31+00,TXN-4F08A52AC05C
1480,1480,debit_card,completed,179.99,2025-09-05 11:23:31+00,TXN-5D92AA1D78EC
1481,1481,debit_card,completed,60.98,2025-03-28 13:22:29+00,TXN-27C771F265C9
1482,1482,credit_card,completed,179.99,2025-05-16 19:18:29+00,TXN-A6166A854460
1483,1483,debit_card,completed,37.99,2025-05-30 08:07:29+00,TXN-18D977CE63D8
1484,1484,debit_card,completed,94.99,2025-06-28 15:22:29+00,TXN-3FF36B83D591
1485,1485,credit_card,completed,129.99,2025-04-08 09:27:48+00,TXN-0FFE798EA3B8
1486,1486,debit_card,completed,216.91,2024-08-04 01:19:59+00,TXN-F902DABC72FE
1487,1487,credit_card,completed,47.99,2024-04-10 05:00:07+00,TXN-B318BF496CC3
1488,1488,debit_card,refunded,357.99,2024-05-17 10:03:07+00,TXN-20F5ED6735B8
1489,1489,paypal,completed,184.98,2025-07-24 10:54:43+00,TXN-57016B98B3F9
1490,1490,credit_card,completed,604.77,2024-10-26 05:04:43+00,TXN-4FFB729543A2
1491,1491,credit_card,completed,33.99,2024-10-30 06:22:43+00,TXN-6AD561D4FCB8
1492,1492,credit_card,completed,35.98,2024-11-07 00:41:43+00,TXN-C445133D7339
1493,1493,paypal,completed,70.59,2025-11-21 22:04:27+00,TXN-8625AAFD40BE
1494,1494,apple_pay,completed,124.98,2025-10-29 00:27:24+00,TXN-43DBB4E862BE
1495,1495,credit_card,completed,88.00,2025-12-09 10:28:24+00,TXN-0990C09AD253
1496,1496,apple_pay,completed,329.99,2026-02-04 12:08:24+00,TXN-5F3DF1D5D73B
1497,1497,credit_card,refunded,169.99,2025-04-17 08:30:16+00,TXN-C7A7448CEF2A
1498,1498,credit_card,completed,124.99,2025-09-13 00:05:07+00,TXN-E1428FB28128
1499,1499,credit_card,completed,61.99,2024-04-08 13:15:14+00,TXN-D4E17C292CCF
1500,1500,debit_card,completed,510.22,2025-11-12 04:05:44+00,TXN-C6CBBCD284F0
1501,1501,credit_card,completed,124.99,2025-12-13 16:43:44+00,TXN-3A49EBDD5815
1502,1502,credit_card,completed,207.99,2024-11-26 12:32:24+00,TXN-0720876409C8
1503,1503,debit_card,completed,89.99,2025-05-18 02:42:34+00,TXN-68C60FCFD2B6
1504,1504,credit_card,completed,169.98,2024-12-05 16:08:17+00,TXN-7EAFD43DA2A7
1505,1505,debit_card,completed,230.98,2024-12-11 15:58:48+00,TXN-E1A204E71E3E
1506,1506,debit_card,completed,35.98,2025-02-02 20:53:48+00,TXN-22277AFB1162
1507,1507,apple_pay,completed,149.97,2025-02-27 06:59:48+00,TXN-8AC84DB89733
1508,1508,debit_card,completed,82.79,2025-04-19 14:37:48+00,TXN-808878E2B566
1509,1509,bank_transfer,completed,129.98,2025-06-06 19:39:48+00,TXN-3461B3C99FE3
1510,1510,debit_card,completed,129.99,2025-01-23 11:08:43+00,TXN-55F487EBA2B4
1511,1511,debit_card,completed,206.97,2024-11-26 18:52:28+00,TXN-AC3E2471DE83
1512,1512,credit_card,completed,35.98,2024-12-13 02:45:28+00,TXN-1FC29EC08ADD
1513,1513,apple_pay,completed,199.98,2025-06-27 03:21:46+00,TXN-5278DC850C74
1514,1514,credit_card,completed,35.98,2025-06-30 11:49:46+00,TXN-752B8E17A9C9
1515,1515,paypal,completed,273.98,2025-08-23 14:02:46+00,TXN-B7A438E5A151
1516,1516,upi,completed,89.99,2025-10-04 22:14:46+00,TXN-EF9D50FCC394
1517,1517,credit_card,completed,75.98,2025-11-18 09:35:46+00,TXN-1E437E7D66A8
1518,1518,upi,completed,787.47,2026-01-08 11:28:46+00,TXN-A76D82E2D4C8
1519,1519,debit_card,completed,102.74,2025-07-11 20:34:45+00,TXN-670E4801FC17
1520,1520,debit_card,completed,289.99,2024-07-01 21:23:42+00,TXN-9DC0A59C5EDA
1521,1521,apple_pay,completed,104.98,2024-07-16 03:10:42+00,TXN-8170399AFBEE
1522,1522,debit_card,completed,129.97,2025-05-07 02:18:36+00,TXN-5972DB4A488F
1523,1523,credit_card,completed,167.98,2025-05-30 10:40:36+00,TXN-6696FC9C7E65
1524,1524,paypal,completed,79.90,2025-07-27 20:56:36+00,TXN-49A2E5F772A4
1525,1525,credit_card,completed,224.99,2024-05-18 17:20:27+00,TXN-D406E9EFB168
1526,1526,debit_card,completed,161.99,2024-07-28 19:58:11+00,TXN-93F2430EFAF0
1527,1527,credit_card,refunded,215.99,2024-08-26 06:55:11+00,TXN-AE675745FB4D
1528,1528,credit_card,completed,112.49,2025-11-26 22:20:44+00,TXN-649D105C367D
1529,1529,credit_card,refunded,215.95,2025-12-25 04:13:44+00,TXN-D7CA5236AFFF
1530,1530,credit_card,completed,149.98,2024-05-01 02:31:45+00,TXN-33FA6A286758
1531,1531,credit_card,completed,239.38,2024-07-27 18:53:34+00,TXN-27C815E0B8C4
1532,1532,credit_card,completed,249.98,2025-03-18 03:26:09+00,TXN-F27902787BFB
1533,1533,paypal,completed,73.99,2025-11-15 18:28:11+00,TXN-C43F9CBA347E
1534,1534,credit_card,completed,114.79,2024-01-18 19:29:32+00,TXN-D3907ED70C8B
1535,1535,credit_card,completed,636.97,2024-03-15 22:10:32+00,TXN-688A5EE4AA5D
1536,1536,credit_card,completed,359.98,2024-01-30 16:35:11+00,TXN-EFF333AB5887
1537,1537,paypal,completed,619.98,2024-03-28 17:44:11+00,TXN-D895F00A90EF
1538,1538,credit_card,completed,170.97,2024-04-24 02:40:11+00,TXN-F9A497DA8E59
1539,1539,credit_card,completed,319.98,2025-01-06 05:11:05+00,TXN-052387A6FA63
1540,1540,bank_transfer,refunded,55.98,2025-05-29 07:07:48+00,TXN-D0105AAFB682
1541,1541,bank_transfer,completed,76.99,2025-07-23 12:17:48+00,TXN-0317B3D48C3A
1542,1542,paypal,completed,199.97,2024-02-25 20:45:52+00,TXN-518F6E2E7620
1543,1543,upi,completed,169.97,2024-03-01 22:00:52+00,TXN-C7E946EA4C9F
1544,1544,paypal,refunded,79.20,2025-09-03 11:02:52+00,TXN-7F151066752A
